process_end_time,final_mes_time,OV,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83
2016-09-21 06:41:00,2016-11-15 23:43:00,167.5877,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-16 01:35:00,249.2945,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-16 01:36:00,159.2804,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-16 03:29:00,125.2407,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-16 03:48:00,240.7662,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-16 05:32:00,230.4515,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-16 05:41:00,157.0888,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-16 09:29:00,140.3266,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-16 09:37:00,244.7493,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-16 10:01:00,260.6224,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:52:00,2016-11-15 09:46:00,189.1835,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-15 15:22:00,110.6562,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 15:28:00,172.3373,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 15:29:00,174.1813,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 15:42:00,111.2966,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 15:43:00,201.6307,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 19:35:00,121.0684,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 19:37:00,112.4115,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 19:37:00,178.242,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 23:32:00,192.9933,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 23:38:00,176.041,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-17 23:42:00,83.81356,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 03:27:00,106.1784,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 03:32:00,111.8328,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 03:35:00,158.1849,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 07:21:00,176.9817,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 07:26:00,190.9087,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 07:28:00,106.0737,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 11:16:00,144.2998,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 11:19:00,91.32977,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 11:23:00,148.921,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 15:10:00,194.3314,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 15:12:00,181.7527,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-21 06:52:00,2016-11-18 15:15:00,98.60941,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,0.89,0.0,0.21,0.01,0.14,0.17,0.12,0.12,0.26,0.65,0.1,0.04,6.4,0.58,0.0,4.1,0.0,0.01,0.16,0.04
2016-09-22 02:54:00,2016-11-06 03:24:00,89.63517,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,20.93,4.4,865.94,0.66,0.14,0.08,56.53,3.39,14.87,0.94,19.4,61.05,0.57,37.69,0.36,1.37,10.38,2.35,0.57,0.12,1.6,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-22 02:54:00,2016-11-06 05:04:00,233.3686,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,20.93,4.4,865.94,0.66,0.14,0.08,56.53,3.39,14.87,0.94,19.4,61.05,0.57,37.69,0.36,1.37,10.38,2.35,0.57,0.12,1.6,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-22 02:54:00,2016-11-06 09:06:00,169.3981,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,21.04,17.32,876.84,0.66,0.16,0.44,143.01,5.3,10.11,0.91,19.64,194.02,0.55,38.18,0.2,1.64,8.81,3.42,0.84,0.12,0.58,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-22 02:54:00,2016-11-06 09:23:00,120.1672,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,21.04,17.32,876.84,0.66,0.16,0.44,143.01,5.3,10.11,0.91,19.64,194.02,0.55,38.18,0.2,1.64,8.81,3.42,0.84,0.12,0.58,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
